label,layer,acc,mean_gold_prob,support
obl:agent,2,0.01818181818181818,0.021886481475931675,110
obl:agent,3,0.00909090909090909,0.025061313820664177,110
obl:agent,4,0.03636363636363636,0.031510630588639864,110
obl:agent,5,0.045454545454545456,0.033424613904207943,110
obl:agent,6,0.05454545454545454,0.04023598132824356,110
obl:agent,7,0.4727272727272727,0.09885514341294765,110
obl:agent,8,0.9545454545454546,0.2879675479775125,110
obl:agent,9,0.990909090909091,0.49641102660786024,110
obl:agent,10,0.9636363636363636,0.7194803806868466,110
obl:agent,11,0.9727272727272728,0.9045578855682503,110
obl:agent,12,0.9636363636363636,0.9652163111689416,110
expl:impers,0,0.037037037037037035,0.0366915000119695,27
expl:impers,1,0.0,0.03805862643100597,27
expl:impers,2,0.0,0.03106118890422362,27
expl:impers,3,0.037037037037037035,0.028920038292805355,27
expl:impers,4,0.0,0.031106284578089363,27
expl:impers,5,0.0,0.0423891039358245,27
expl:impers,6,0.0,0.059561347519909894,27
expl:impers,7,0.07407407407407407,0.07611108309140911,27
expl:impers,8,0.5925925925925926,0.136119710902373,27
expl:impers,9,0.7777777777777778,0.3209245028319182,27
expl:impers,10,1.0,0.6340565709052263,27
expl:impers,11,1.0,0.9131039016776614,27
expl:impers,12,0.8888888888888888,0.8864419763838803,27
expl,0,0.0,0.03139817340659999,124
expl,1,0.0,0.026839506737287005,124
expl,2,0.0,0.03236262785691407,124
expl,3,0.0,0.03178692681925191,124
expl,4,0.0,0.038672531489282846,124
expl,5,0.016129032258064516,0.04639793686088054,124
expl,6,0.04838709677419355,0.056767103021904346,124
expl,7,0.3629032258064516,0.08992159214892215,124
expl,8,0.4274193548387097,0.11159787833270046,124
expl,9,0.7016129032258065,0.19999013212884986,124
expl,10,0.8790322580645161,0.34398581811617457,124
expl,11,0.9032258064516129,0.8131597462131814,124
expl,12,0.9193548387096774,0.9211317035913291,124
discourse,0,0.0,0.02143537457667145,51
discourse,1,0.0,0.019479313052679394,51
discourse,2,0.0,0.024115442444442536,51
discourse,3,0.0,0.025447627219061058,51
discourse,4,0.0392156862745098,0.029694383251754677,51
discourse,5,0.0196078431372549,0.033471793885908874,51
discourse,6,0.0196078431372549,0.03355486846218506,51
discourse,7,0.09803921568627451,0.0607529518870162,51
discourse,8,0.3137254901960784,0.09368424884536687,51
discourse,9,0.5490196078431373,0.17712048760286586,51
discourse,10,0.6274509803921569,0.33217763810820294,51
discourse,11,0.6862745098039216,0.5199374304463394,51
discourse,12,0.6862745098039216,0.6881166255053787,51
orphan,0,0.0,0.025621092080005577,14
orphan,1,0.0,0.021772474981844425,14
orphan,2,0.0,0.023695818447907056,14
orphan,3,0.0,0.022111622550125633,14
orphan,4,0.0,0.02574891530509506,14
orphan,5,0.0,0.02238940181476729,14
orphan,6,0.0,0.023512966498466476,14
orphan,7,0.0,0.03566712327301502,14
orphan,8,0.0,0.037182687615443556,14
orphan,9,0.07142857142857142,0.054436763016773124,14
orphan,10,0.0,0.05244421559785094,14
orphan,11,0.07142857142857142,0.06649792822177655,14
orphan,12,0.14285714285714285,0.19645171878733794,14
dislocated,0,0.0,0.01919039963361095,17
dislocated,1,0.0,0.015275070827235194,17
dislocated,2,0.0,0.01715479073498179,17
dislocated,3,0.0,0.020041282398297507,17
dislocated,4,0.0,0.024797634276397088,17
dislocated,5,0.0,0.030370850882986012,17
